TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
24,1532,TrailBlaze Hiking Pants,Camping,Backup,Transfer,2025-12-02 00:00:00,-8,66.64,-533.12,TRF-5378,Warehouse Transfer,516,508,warehouse2,Transaction processed for Backup location,system,2025-12-02 00:00:00
25,1552,TrekMaster Camping Chair,Camping,Backup,Sale,2025-06-25 00:00:00,-19,52.56,-998.64,SO-60370,Customer Sale,34,15,warehouse1,Transaction processed for Backup location,system,2025-06-25 00:00:00
26,2012,Espresso Machine,Kitchen,Main,Sale,2025-03-27 00:00:00,-24,274.61,-6590.64,SO-64343,Customer Sale,489,465,system,Transaction processed for Main location,system,2025-03-27 00:00:00
27,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2026-01-23 00:00:00,-32,51.6,-1651.2,SO-83132,Customer Sale,25,-7,system,Transaction processed for Backup location,system,2026-01-23 00:00:00
28,2051,Ice Cream Bowl,Kitchen,Backup,Receipt,2025-01-22 00:00:00,146,17.79,2597.58,PO-7877,Purchase Order Receipt,294,440,warehouse1,Transaction processed for Backup location,system,2025-01-22 00:00:00
29,3053,Waterproof Ski Pants,Ski,Backup,Sale,2025-02-20 00:00:00,-17,191.5,-3255.5,SO-65663,Customer Sale,48,31,warehouse1,Transaction processed for Backup location,system,2025-02-20 00:00:00
30,3062,Anti-Fog Ski Goggles,Ski,Main,Sale,2025-03-03 00:00:00,-20,92.94,-1858.8,SO-52981,Customer Sale,16,-4,warehouse2,Transaction processed for Main location,system,2025-03-03 00:00:00
31,1542,TrailWalker Hiking Shoes,Camping,Backup,Transfer,2025-02-01 00:00:00,-11,91.38,-1005.18,TRF-9857,Warehouse Transfer,788,777,system,Transaction processed for Backup location,system,2025-02-01 00:00:00
32,3071,Ski Boot Bag - Premium,Ski,Backup,Sale,2026-03-11 00:00:00,-49,45.2,-2214.8,SO-77410,Customer Sale,53,4,warehouse1,Transaction processed for Backup location,system,2026-03-11 00:00:00
33,2022,Fork Set,Kitchen,Main,Sale,2025-06-17 00:00:00,-8,31.33,-250.64,SO-53986,Customer Sale,1302,1294,warehouse2,Transaction processed for Main location,system,2025-06-17 00:00:00
34,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-06-23 00:00:00,189,483.58,91395.82,PO-7004,Purchase Order Receipt,81,270,warehouse2,Transaction processed for Main location,system,2025-06-23 00:00:00
35,1553,Adventure Dining Table,Camping,Main,Damage,2026-01-01 00:00:00,-6,95.97,-575.82,DMG-35,Warehouse Damage,21,15,system,Transaction processed for Main location,system,2026-01-01 00:00:00
36,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-11-09 00:00:00,-20,404.26,-8085.2,SO-61042,Customer Sale,4,-16,warehouse1,Transaction processed for Main location,system,2025-11-09 00:00:00
37,3022,Backcountry Explorer XC Skis - 190cm,Ski,Main,Receipt,2025-09-08 00:00:00,119,421.61,50171.11,PO-4432,Purchase Order Receipt,69,188,system,Transaction processed for Main location,system,2025-09-08 00:00:00
38,1561,EcoFire Camping Stove,Camping,Backup,Receipt,2026-02-12 00:00:00,48,91.33,4384.01,PO-6909,Purchase Order Receipt,126,174,warehouse1,Transaction processed for Backup location,system,2026-02-12 00:00:00
39,1552,TrekMaster Camping Chair,Camping,Backup,Damage,2025-06-10 00:00:00,-4,52.56,-210.24,DMG-39,Quality Issue,83,79,system,Transaction processed for Backup location,system,2025-06-10 00:00:00
40,1561,EcoFire Camping Stove,Camping,Backup,Transfer,2025-06-07 00:00:00,-30,93.65,-2809.5,TRF-4549,Warehouse Transfer,171,141,warehouse1,Transaction processed for Backup location,system,2025-06-07 00:00:00
41,2091,Spatula,Kitchen,Regional,Receipt,2026-03-17 00:00:00,122,8.62,1051.26,PO-9109,Purchase Order Receipt,198,320,warehouse1,Transaction processed for Regional location,system,2026-03-17 00:00:00
42,3053,Waterproof Ski Pants,Ski,Backup,Receipt,2026-01-25 00:00:00,139,191.47,26614.53,PO-4565,Purchase Order Receipt,82,221,warehouse2,Transaction processed for Backup location,system,2026-01-25 00:00:00
43,2022,Fork Set,Kitchen,Main,Receipt,2026-01-30 00:00:00,81,29.94,2424.8,PO-6373,Purchase Order Receipt,1282,1363,system,Transaction processed for Main location,system,2026-01-30 00:00:00
44,1511,Alpine Explorer Tent,Camping,Main,Sale,2026-03-05 00:00:00,-5,323.5,-1617.5,SO-82777,Customer Sale,507,502,system,Transaction processed for Main location,system,2026-03-05 00:00:00
45,1532,TrailBlaze Hiking Pants,Camping,Regional,Sale,2025-03-14 00:00:00,-20,66.64,-1332.8,SO-94014,Customer Sale,1584,1564,warehouse2,Transaction processed for Regional location,system,2025-03-14 00:00:00
46,1541,TrekReady Hiking Boots,Camping,Main,Adjustment,2025-07-24 00:00:00,7,131.81,922.67,ADJ-46,System Correction,870,877,warehouse2,Transaction processed for Main location,system,2025-07-24 00:00:00
47,2041,Serving Platter,Kitchen,Regional,Receipt,2026-02-17 00:00:00,164,45.15,7404.01,PO-8093,Purchase Order Receipt,754,918,warehouse2,Transaction processed for Regional location,system,2026-02-17 00:00:00
48,2011,Coffee Maker,Kitchen,Regional,Sale,2025-07-17 00:00:00,-18,131.25,-2362.5,SO-58257,Customer Sale,195,177,warehouse1,Transaction processed for Regional location,system,2025-07-17 00:00:00
49,1512,SkyView 2-Person Tent,Camping,Backup,Transfer,2025-02-25 00:00:00,-16,240.32,-3845.12,TRF-2449,Warehouse Transfer,126,110,warehouse1,Transaction processed for Backup location,system,2025-02-25 00:00:00
50,3082,Edge Tuning Tool Set,Ski,Main,Sale,2025-04-30 00:00:00,-46,78.68,-3619.28,SO-48560,Customer Sale,81,35,warehouse1,Transaction processed for Main location,system,2025-04-30 00:00:00
51,2051,Ice Cream Bowl,Kitchen,Backup,Transfer,2025-12-12 00:00:00,-15,18.53,-277.95,TRF-5250,Warehouse Transfer,302,287,warehouse1,Transaction processed for Backup location,system,2025-12-12 00:00:00
52,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Transfer,2025-11-12 00:00:00,-26,660.07,-17161.82,TRF-5657,Warehouse Transfer,55,29,system,Transaction processed for Backup location,system,2025-11-12 00:00:00
53,1552,TrekMaster Camping Chair,Camping,Main,Sale,2025-01-26 00:00:00,-12,52.56,-630.72,SO-41303,Customer Sale,110,98,system,Transaction processed for Main location,system,2025-01-26 00:00:00
54,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2025-12-03 00:00:00,-49,476.58,-23352.42,SO-75531,Customer Sale,30,-19,warehouse2,Transaction processed for Backup location,system,2025-12-03 00:00:00
55,1543,TrekStar Hiking Sandals,Camping,Main,Sale,2026-04-23 00:00:00,-6,55.63,-333.78,SO-75760,Customer Sale,189,183,warehouse1,Transaction processed for Main location,system,2026-04-23 00:00:00
56,2071,Baking Pan,Kitchen,Regional,Receipt,2025-10-10 00:00:00,172,22.37,3847.51,PO-1990,Purchase Order Receipt,473,645,system,Transaction processed for Regional location,system,2025-10-10 00:00:00
57,3011,Alpine Pro Racing Skis - 170cm,Ski,Main,Sale,2025-09-25 00:00:00,-16,926.95,-14831.2,SO-78642,Customer Sale,37,21,warehouse1,Transaction processed for Main location,system,2025-09-25 00:00:00
58,3031,Pro Flex Racing Ski Boots,Ski,Main,Receipt,2025-02-19 00:00:00,26,476.19,12380.9,PO-5301,Purchase Order Receipt,100,126,system,Transaction processed for Main location,system,2025-02-19 00:00:00
59,2071,Baking Pan,Kitchen,Regional,Receipt,2025-11-03 00:00:00,135,21.18,2858.74,PO-8682,Purchase Order Receipt,593,728,system,Transaction processed for Regional location,system,2025-11-03 00:00:00
60,1512,SkyView 2-Person Tent,Camping,Backup,Transfer,2025-07-15 00:00:00,-30,240.32,-7209.6,TRF-1082,Warehouse Transfer,2,-28,system,Transaction processed for Backup location,system,2025-07-15 00:00:00
61,1551,BaseCamp Folding Table,Camping,Backup,Adjustment,2026-02-15 00:00:00,-14,60.45,-846.3,ADJ-61,System Correction,79,65,warehouse1,Transaction processed for Backup location,system,2026-02-15 00:00:00
62,2011,Coffee Maker,Kitchen,Regional,Receipt,2025-11-26 00:00:00,200,127.2,25440.95,PO-5251,Purchase Order Receipt,160,360,warehouse1,Transaction processed for Regional location,system,2025-11-26 00:00:00
63,1543,TrekStar Hiking Sandals,Camping,Main,Damage,2025-08-13 00:00:00,-6,55.63,-333.78,DMG-63,Shipping Damage,167,161,warehouse1,Transaction processed for Main location,system,2025-08-13 00:00:00
64,3091,Freestyle Snowboard - 155cm,Ski,Main,Sale,2026-02-04 00:00:00,-9,476.58,-4289.22,SO-36142,Customer Sale,5,-4,warehouse2,Transaction processed for Main location,system,2026-02-04 00:00:00
65,1561,EcoFire Camping Stove,Camping,Main,Receipt,2025-03-11 00:00:00,182,98.12,17857.31,PO-1971,Purchase Order Receipt,332,514,warehouse2,Transaction processed for Main location,system,2025-03-11 00:00:00
66,2081,Food Storage Set,Kitchen,Backup,Sale,2025-12-06 00:00:00,-30,26.07,-782.1,SO-49676,Customer Sale,94,64,warehouse2,Transaction processed for Backup location,system,2025-12-06 00:00:00
67,2071,Baking Pan,Kitchen,Regional,Sale,2025-03-03 00:00:00,-40,22.13,-885.2,SO-26863,Customer Sale,485,445,warehouse2,Transaction processed for Regional location,system,2025-03-03 00:00:00
68,3031,Pro Flex Racing Ski Boots,Ski,Main,Adjustment,2025-08-10 00:00:00,11,492.82,5421.02,ADJ-68,Physical Count,29,40,system,Transaction processed for Main location,system,2025-08-10 00:00:00
69,2041,Serving Platter,Kitchen,Regional,Adjustment,2025-05-04 00:00:00,17,44.11,749.87,ADJ-69,Physical Count,749,766,warehouse2,Transaction processed for Regional location,system,2025-05-04 00:00:00
70,3062,Anti-Fog Ski Goggles,Ski,Main,Adjustment,2025-12-27 00:00:00,-3,92.94,-278.82,ADJ-70,System Correction,88,85,warehouse2,Transaction processed for Main location,system,2025-12-27 00:00:00
71,3053,Waterproof Ski Pants,Ski,Backup,Adjustment,2025-11-06 00:00:00,-11,191.5,-2106.5,ADJ-71,Physical Count,88,77,warehouse1,Transaction processed for Backup location,system,2025-11-06 00:00:00
72,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-06-22 00:00:00,-26,240.32,-6248.32,SO-35758,Customer Sale,154,128,system,Transaction processed for Backup location,system,2025-06-22 00:00:00
73,1531,Summit Breeze Jacket,Camping,Main,Receipt,2025-02-04 00:00:00,104,113.39,11792.35,PO-6314,Purchase Order Receipt,1505,1609,system,Transaction processed for Main location,system,2025-02-04 00:00:00
74,1561,EcoFire Camping Stove,Camping,Backup,Sale,2026-04-07 00:00:00,-19,93.65,-1779.35,SO-15065,Customer Sale,38,19,warehouse2,Transaction processed for Backup location,system,2026-04-07 00:00:00
75,3082,Edge Tuning Tool Set,Ski,Main,Sale,2025-10-12 00:00:00,-6,78.68,-472.08,SO-89914,Customer Sale,73,67,warehouse1,Transaction processed for Main location,system,2025-10-12 00:00:00
76,2022,Fork Set,Kitchen,Main,Receipt,2025-12-29 00:00:00,124,31.83,3946.96,PO-3539,Purchase Order Receipt,1269,1393,warehouse2,Transaction processed for Main location,system,2025-12-29 00:00:00
77,3081,All-Temp Ski Wax Kit,Ski,Backup,Receipt,2025-01-12 00:00:00,147,62.42,9175.25,PO-6500,Purchase Order Receipt,99,246,warehouse2,Transaction processed for Backup location,system,2025-01-12 00:00:00
78,3072,Hand Warmers - 10 Pack,Ski,Main,Transfer,2025-05-12 00:00:00,-5,9.69,-48.45,TRF-6416,Warehouse Transfer,94,89,warehouse2,Transaction processed for Main location,system,2025-05-12 00:00:00
79,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-11-18 00:00:00,-21,60.45,-1269.45,SO-83874,Customer Sale,126,105,warehouse2,Transaction processed for Backup location,system,2025-11-18 00:00:00
80,2111,High-Speed Blender,Kitchen,Backup,Sale,2025-04-26 00:00:00,-2,125.46,-250.92,SO-28692,Customer Sale,149,147,warehouse1,Transaction processed for Backup location,system,2025-04-26 00:00:00
81,3082,Edge Tuning Tool Set,Ski,Main,Receipt,2026-04-27 00:00:00,116,79.78,9254.52,PO-4983,Purchase Order Receipt,110,226,system,Transaction processed for Main location,system,2026-04-27 00:00:00
82,2112,4-Slice Toaster,Kitchen,Main,Sale,2026-01-12 00:00:00,-14,58.11,-813.54,SO-24448,Customer Sale,93,79,warehouse2,Transaction processed for Main location,system,2026-01-12 00:00:00
83,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Backup,Sale,2026-02-20 00:00:00,-36,660.07,-23762.52,SO-89377,Customer Sale,122,86,system,Transaction processed for Backup location,system,2026-02-20 00:00:00
84,3033,Women's Performance Ski Boots,Ski,Main,Sale,2025-06-26 00:00:00,-39,404.26,-15766.14,SO-88731,Customer Sale,0,-39,system,Transaction processed for Main location,system,2025-06-26 00:00:00
85,2091,Spatula,Kitchen,Regional,Sale,2025-07-05 00:00:00,-32,8.73,-279.36,SO-49964,Customer Sale,118,86,system,Transaction processed for Regional location,system,2025-07-05 00:00:00
86,2071,Baking Pan,Kitchen,Backup,Receipt,2025-06-21 00:00:00,10,23.23,232.31,PO-2825,Purchase Order Receipt,273,283,warehouse2,Transaction processed for Backup location,system,2025-06-21 00:00:00
87,1531,Summit Breeze Jacket,Camping,Main,Sale,2025-06-19 00:00:00,-13,108.38,-1408.94,SO-38788,Customer Sale,1421,1408,system,Transaction processed for Main location,system,2025-06-19 00:00:00
88,1531,Summit Breeze Jacket,Camping,Main,Adjustment,2026-01-16 00:00:00,17,108.38,1842.46,ADJ-88,System Correction,1531,1548,warehouse2,Transaction processed for Main location,system,2026-01-16 00:00:00
89,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2025-03-28 00:00:00,-42,51.6,-2167.2,SO-48652,Customer Sale,70,28,warehouse2,Transaction processed for Main location,system,2025-03-28 00:00:00
90,1551,BaseCamp Folding Table,Camping,Backup,Receipt,2025-07-21 00:00:00,83,57.85,4801.27,PO-5896,Purchase Order Receipt,54,137,warehouse2,Transaction processed for Backup location,system,2025-07-21 00:00:00
91,2071,Baking Pan,Kitchen,Regional,Receipt,2025-08-28 00:00:00,173,22.43,3880.48,PO-5484,Purchase Order Receipt,480,653,warehouse2,Transaction processed for Regional location,system,2025-08-28 00:00:00
92,3082,Edge Tuning Tool Set,Ski,Main,Adjustment,2026-03-19 00:00:00,-7,78.68,-550.76,ADJ-92,System Correction,39,32,warehouse1,Transaction processed for Main location,system,2026-03-19 00:00:00
93,1552,TrekMaster Camping Chair,Camping,Main,Return,2025-11-02 00:00:00,1,42.05,42.05,RET-28587,Customer Return,80,81,warehouse2,Transaction processed for Main location,system,2025-11-02 00:00:00
94,1531,Summit Breeze Jacket,Camping,Main,Receipt,2025-11-26 00:00:00,73,111.58,8145.43,PO-9733,Purchase Order Receipt,1488,1561,warehouse1,Transaction processed for Main location,system,2025-11-26 00:00:00
95,2101,Measuring Cup Set,Kitchen,Main,Receipt,2025-04-16 00:00:00,193,14.88,2871.16,PO-9625,Purchase Order Receipt,224,417,system,Transaction processed for Main location,system,2025-04-16 00:00:00
96,1581,LED Headlamp - Rechargeable,Camping,Backup,Sale,2025-06-23 00:00:00,-44,51.6,-2270.4,SO-15475,Customer Sale,163,119,warehouse2,Transaction processed for Backup location,system,2025-06-23 00:00:00
97,2022,Fork Set,Kitchen,Main,Receipt,2026-04-15 00:00:00,26,32.69,849.99,PO-7151,Purchase Order Receipt,1173,1199,system,Transaction processed for Main location,system,2026-04-15 00:00:00
98,3092,All-Mountain Snowboard - 158cm,Ski,Main,Adjustment,2025-03-01 00:00:00,12,591.02,7092.24,ADJ-98,Cycle Count,79,91,warehouse2,Transaction processed for Main location,system,2025-03-01 00:00:00
99,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Adjustment,2025-10-24 00:00:00,-4,126.56,-506.24,ADJ-99,System Correction,95,91,warehouse2,Transaction processed for Main location,system,2025-10-24 00:00:00
100,3082,Edge Tuning Tool Set,Ski,Main,Sale,2025-08-16 00:00:00,-20,78.68,-1573.6,SO-57292,Customer Sale,85,65,warehouse2,Transaction processed for Main location,system,2025-08-16 00:00:00
101,2022,Fork Set,Kitchen,Main,Receipt,2025-04-13 00:00:00,118,30.3,3575.72,PO-6732,Purchase Order Receipt,1274,1392,warehouse1,Transaction processed for Main location,system,2025-04-13 00:00:00
102,3021,Nordic Classic XC Skis - 185cm,Ski,Backup,Receipt,2025-04-30 00:00:00,63,240.72,15165.54,PO-1235,Purchase Order Receipt,80,143,system,Transaction processed for Backup location,system,2025-04-30 00:00:00
103,1512,SkyView 2-Person Tent,Camping,Backup,Adjustment,2026-03-23 00:00:00,-6,240.32,-1441.92,ADJ-103,System Correction,6,0,warehouse1,Transaction processed for Backup location,system,2026-03-23 00:00:00
104,3071,Ski Boot Bag - Premium,Ski,Backup,Damage,2025-04-28 00:00:00,-9,45.2,-406.8,DMG-104,Shipping Damage,65,56,system,Transaction processed for Backup location,system,2025-04-28 00:00:00
105,1561,EcoFire Camping Stove,Camping,Backup,Sale,2025-12-06 00:00:00,-11,93.65,-1030.15,SO-37059,Customer Sale,4,-7,system,Transaction processed for Backup location,system,2025-12-06 00:00:00
106,1553,Adventure Dining Table,Camping,Main,Receipt,2025-09-01 00:00:00,163,99.66,16243.92,PO-2745,Purchase Order Receipt,122,285,system,Transaction processed for Main location,system,2025-09-01 00:00:00
107,1512,SkyView 2-Person Tent,Camping,Backup,Adjustment,2025-06-13 00:00:00,-10,240.32,-2403.2,ADJ-107,System Correction,13,3,warehouse1,Transaction processed for Backup location,system,2025-06-13 00:00:00
108,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2026-04-27 00:00:00,-10,72.18,-721.8,SO-12440,Customer Sale,92,82,warehouse1,Transaction processed for Main location,system,2026-04-27 00:00:00
109,2061,Mixing Bowl,Kitchen,Main,Sale,2025-07-30 00:00:00,-39,28.31,-1104.09,SO-48205,Customer Sale,90,51,warehouse1,Transaction processed for Main location,system,2025-07-30 00:00:00
110,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-11-01 00:00:00,94,130.57,12273.64,PO-8731,Purchase Order Receipt,273,367,warehouse1,Transaction processed for Main location,system,2025-11-01 00:00:00
111,2091,Spatula,Kitchen,Regional,Sale,2026-02-01 00:00:00,-8,8.73,-69.84,SO-23241,Customer Sale,62,54,warehouse1,Transaction processed for Regional location,system,2026-02-01 00:00:00
112,3061,Professional Ski Helmet,Ski,Regional,Damage,2025-03-29 00:00:00,-1,139.33,-139.33,DMG-112,Shipping Damage,24,23,warehouse2,Transaction processed for Regional location,system,2025-03-29 00:00:00
113,3072,Hand Warmers - 10 Pack,Ski,Main,Sale,2025-05-16 00:00:00,-23,9.69,-222.87,SO-88006,Customer Sale,69,46,system,Transaction processed for Main location,system,2025-05-16 00:00:00
114,2111,High-Speed Blender,Kitchen,Main,Return,2026-03-18 00:00:00,5,100.37,501.84,RET-89625,Customer Return,337,342,warehouse2,Transaction processed for Main location,system,2026-03-18 00:00:00
115,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2026-04-06 00:00:00,-4,476.58,-1906.32,SO-79150,Customer Sale,5,1,warehouse2,Transaction processed for Backup location,system,2026-04-06 00:00:00
116,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-06-30 00:00:00,67,417.96,28003.44,PO-7700,Purchase Order Receipt,94,161,warehouse2,Transaction processed for Main location,system,2025-06-30 00:00:00
117,1543,TrekStar Hiking Sandals,Camping,Main,Receipt,2025-07-25 00:00:00,32,53.8,1721.69,PO-8358,Purchase Order Receipt,155,187,warehouse1,Transaction processed for Main location,system,2025-07-25 00:00:00
118,3071,Ski Boot Bag - Premium,Ski,Backup,Receipt,2026-03-25 00:00:00,52,43.9,2282.92,PO-4999,Purchase Order Receipt,92,144,warehouse2,Transaction processed for Backup location,system,2026-03-25 00:00:00
119,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-11-16 00:00:00,-9,91.38,-822.42,SO-99224,Customer Sale,686,677,warehouse1,Transaction processed for Backup location,system,2025-11-16 00:00:00
120,3091,Freestyle Snowboard - 155cm,Ski,Backup,Sale,2025-01-12 00:00:00,-32,476.58,-15250.56,SO-66414,Customer Sale,62,30,warehouse1,Transaction processed for Backup location,system,2025-01-12 00:00:00
121,1551,BaseCamp Folding Table,Camping,Main,Return,2025-07-23 00:00:00,1,48.36,48.36,RET-72418,Customer Return,152,153,system,Transaction processed for Main location,system,2025-07-23 00:00:00
122,1532,TrailBlaze Hiking Pants,Camping,Regional,Transfer,2025-07-29 00:00:00,-26,66.64,-1732.64,TRF-2292,Warehouse Transfer,1538,1512,warehouse1,Transaction processed for Regional location,system,2025-07-29 00:00:00
123,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2026-01-13 00:00:00,66,28.61,1888.01,PO-8393,Purchase Order Receipt,351,417,warehouse1,Transaction processed for Main location,system,2026-01-13 00:00:00
124,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-10-10 00:00:00,-28,60.45,-1692.6,SO-81334,Customer Sale,8,-20,warehouse1,Transaction processed for Backup location,system,2025-10-10 00:00:00
125,1551,BaseCamp Folding Table,Camping,Backup,Sale,2025-09-22 00:00:00,-32,60.45,-1934.4,SO-47198,Customer Sale,86,54,warehouse2,Transaction processed for Backup location,system,2025-09-22 00:00:00
126,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-07-22 00:00:00,-49,60.81,-2979.69,SO-85363,Customer Sale,7,-42,warehouse1,Transaction processed for Backup location,system,2025-07-22 00:00:00
127,1531,Summit Breeze Jacket,Camping,Main,Receipt,2025-09-22 00:00:00,80,103.65,8292.0,PO-3632,Purchase Order Receipt,1423,1503,warehouse1,Transaction processed for Main location,system,2025-09-22 00:00:00
128,1511,Alpine Explorer Tent,Camping,Backup,Return,2025-12-07 00:00:00,2,258.8,517.6,RET-10512,Customer Return,293,295,system,Transaction processed for Backup location,system,2025-12-07 00:00:00
129,3061,Professional Ski Helmet,Ski,Regional,Sale,2025-08-14 00:00:00,-25,139.33,-3483.25,SO-80250,Customer Sale,19,-6,system,Transaction processed for Regional location,system,2025-08-14 00:00:00
130,2071,Baking Pan,Kitchen,Backup,Receipt,2025-09-21 00:00:00,37,21.92,810.96,PO-8396,Purchase Order Receipt,311,348,warehouse1,Transaction processed for Backup location,system,2025-09-21 00:00:00
131,3082,Edge Tuning Tool Set,Ski,Main,Sale,2025-09-06 00:00:00,-1,78.68,-78.68,SO-26664,Customer Sale,75,74,warehouse2,Transaction processed for Main location,system,2025-09-06 00:00:00
